NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha,Fecha-ISO,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion
Lectura Amena,126,"Vélez, Salvador",Creador,NA,NA,Luz y sombra,10,15 de febrero de 1905,1905-02-15,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,198
Lectura Amena,127,Anónimo,Creador,NA,NA,De todo,10,15 de febrero de 1905,1905-02-15,No,NA,Español,NA,Prosa No Ficción,De Todo,NA,NA,0.3,198
Lectura Amena,128,"Uribe Uribe, Rafael",Creador,NA,Colombia,"Medellín, Enero 22 de 1905",10,15 de febrero de 1905,1905-02-15,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.4,198-199
Lectura Amena,129,"Cardenas, Bernardino",Creador,NA,NA,D. José Elias Toro,10,15 de febrero de 1905,1905-02-15,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.6,199
Lectura Amena,130,Anónimo,Creador,NA,NA,NA,10,15 de febrero de 1905,1905-02-15,No,NA,Español,NA,Publicidad,NA,NA,NA,1.3,199-200
Lectura Amena,131,"Cano, Luis",Director,NA,Colombia,Índice del Tomo 1,10,15 de febrero de 1905,1905-02-15,No,NA,Español,NA,Prosa No Ficción,Índice,NA,NA,2,NA
Lectura Amena,132,Anónimo,Ilustrador,NA,NA,Jorge Isaacs,10,15 de febrero de 1905,1905-02-15,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Lectura Amena,133,"Montoya Pérez, Rafael",Creador,NA,Colombia,Tu quoque,11,1 de marzo de 1905,1905-03-01,No,NA,Español,NA,Prosa Ficción,NA,"Vélez, Salvador",NA,7.3,201-208
Lectura Amena,134,"Donato Navarro, Manuel",Creador,NA,Colombia,Secreto,11,1 de marzo de 1905,1905-03-01,No,NA,Español,NA,Poesía,NA,"Yepes, Luis E.",NA,1,208-209
Lectura Amena,135,"Nervo, Amado",Creador,NA,México,Otras vidas,11,1 de marzo de 1905,1905-03-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4.2,208-213
Lectura Amena,136,"Robledo, Jorge Samuel",Creador,NA,Colombia,Los funerales del sol (Paráfrasis),11,1 de marzo de 1905,1905-03-01,No,NA,Español,NA,Poesía,NA,NA,NA,1.1,213-214
Lectura Amena,137,"Cano Gutiérrez, Fidel",Creador,NA,Colombia,Discurso,11,1 de marzo de 1905,1905-03-01,No,NA,Español,NA,Prosa No Ficción,Discurso,NA,NA,4,214-218
Lectura Amena,138,"Cano, Luis",Director,NA,Colombia,Nights,11,1 de marzo de 1905,1905-03-01,No,NA,Español,NA,Poesía,NA,"Paéz M, Julian",NA,0.4,218
Lectura Amena,139,Fx. B.,Creador,NA,NA,Tropical,11,1 de marzo de 1905,1905-03-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1.4,219-220
Lectura Amena,140,"Negueri, D.",Creador,NA,NA,Fantasia,11,1 de marzo de 1905,1905-03-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,220
Lectura Amena,141,"Greiff, Luis de",Creador,NA,Colombia,El creador de María,11,1 de marzo de 1905,1905-03-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2.6,221-223
Lectura Amena,142,Anónimo,Creador,NA,NA,De todo,11,1 de marzo de 1905,1905-03-01,No,NA,Español,NA,Prosa No Ficción,De Todo,NA,NA,1.4,223-224
Lectura Amena,143,Anónimo,Creador,NA,NA,Lectura Amena,12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,NA
Lectura Amena,144,"Marín, Abel",Creador,NA,Colombia,Polonia,12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Prosa Ficción,NA,"Cano, Luis",NA,2.5,225-227
Lectura Amena,145,"Restrepo Restrepo, Antonio María",Creador,AB. Farina,Colombia,Poema triste,12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Poesía,NA,"Latorre, J.V.",NA,2,227-229
Lectura Amena,146,"Dicenta, Joaquín",Creador,NA,España,Dos naturalezas,12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,2.8,229-232
Lectura Amena,147,"Gamboa, Mateo",Creador,NA,Colombia,Crepuscular,12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Poesía,NA,Lectura Amena,NA,0.5,232
Lectura Amena,148,"Sierra, Justo",Creador,NA,México,Nocturno,12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Prosa Ficción,NA,"Estera, Roberto A.",NA,4.6,232-237
Lectura Amena,149,"Cano, Antonio José",Creador,NA,Colombia,Los ritmos (De León Dierx),12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Poesía,NA,NA,NA,1.4,237-238
Lectura Amena,150,"Rodríguez Moya, Francisco",Creador,NA,Colombia,Scherzo,12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Prosa Ficción,NA,C.H.,NA,1.3,238-239
Lectura Amena,151,"Restrepo Restrepo, Antonio María",Creador,AB. Farina,Colombia,Saturniana,12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Poesía,NA,NA,NA,0.8,240
Lectura Amena,152,"Pastor Ríos, Justo",Creador,NA,Colombia,Días de boda,12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Poesía,NA,NA,NA,1.2,240-241
Lectura Amena,153,Salduba,Creador,NA,NA,La última misa,12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3.3,242-245
Lectura Amena,154,"Gómez E., Bernardo",Creador,NA,Colombia,Le voyage,12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Poesía,NA,"Cano, Fidel",NA,0.5,245
Lectura Amena,155,"Fernández García, Alejandro",Creador,NA,Venezuela,Crónicas de poetas,12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1.5,245-247
Lectura Amena,156,"Echegorri, P.",Creador,NA,NA,Idilio,12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Prosa Ficción,NA,C.P.,NA,0.7,247
Lectura Amena,157,Anónimo,Creador,NA,NA,De todo,12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,248
Lectura Amena,158,Anónimo,Creador,NA,NA,NA,12,15 de marzo de 1905,1905-03-15,No,NA,Español,NA,Publicidad,NA,NA,NA,2,NA
Lectura Amena,159,"Soto Borda, Clímaco",Creador,NA,Colombia,Diana,13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Poesía,NA,"Seravile, Delio (Escobar Sarmiento, Ricardo)",NA,1.4,249-250
Lectura Amena,160,"Palma, Clemente",Creador,NA,Perú,Idealismos,13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3.8,250-254
Lectura Amena,161,"Marín, Abel",Creador,NA,Colombia,Hortus Larvarum (Poema paradisíaco),13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Poesía,NA,"Farina, Abel",NA,1.6,254-255
Lectura Amena,162,"Cano, Luis",Director,NA,Colombia,Margot,13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Prosa Ficción,NA,"Montoya Pérez, Rafael",NA,2.7,255-258
Lectura Amena,163,"Villegas Arango, Alfonso",Creador,NA,Colombia,Ella,13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,258
Lectura Amena,164,"Cadenas, José Juan",Creador,NA,España,La canción de Pierrot,13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,259
Lectura Amena,165,"Restrepo Restrepo, Antonio María",Creador,AB. Farina,Colombia,Raro,13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3.9,260-263
Lectura Amena,166,"Vélez, Victoriano",Creador,NA,Colombia,"""Diario""",13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1,263-264
Lectura Amena,167,"París, Luis",Creador,NA,España,Delirio de las persecuciones,13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1.3,264-266
Lectura Amena,168,"D'Annunzio, Gabriele",Creador,NA,Italia,En vano,13,1 de abril de 1905,1905-04-01,Sí,"Cano Gutiérrez, Fidel",Español,Italiano,Poesía,NA,"Cano, Antonio J",NA,0.5,266
Lectura Amena,169,"Darío, Rubén",Creador,NA,Nicaragua,Waterloo,13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1,266-267
Lectura Amena,170,"Robledo J., Alfonso",Creador,NA,Colombia,La vaca,13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.4,268
Lectura Amena,171,"Negueri, D.",Creador,NA,NA,Desmayo,13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Poesía,NA,"Osapina, A",NA,0.5,268
Lectura Amena,172,"Bedout, C. de",Creador,NA,NA,Au reveil,13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Prosa Ficción,NA,"Tejada C, B.",NA,1.2,268-270
Lectura Amena,173,"Gómez E., Bernardo",Creador,Bernardo Gómez,Colombia,La vejez del perro,13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Poesía,NA,"Cano, Luis",NA,0.5,270
Lectura Amena,174a,"Villegas, Luis Eduardo",Creador,NA,Colombia,Francisco Mejía Pelaéz,13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1.3,270-271
Lectura Amena,174b,"Cano Gutiérrez, Fidel",Creador,NA,Colombia,Francisco Mejía Pelaéz,13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1.3,270-271
Lectura Amena,175,Anónimo,Creador,NA,NA,Heliodoro Ospina,13,1 de abril de 1905,1905-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,272
Lectura Amena,176,Anónimo,Creador,NA,Colombia,Lectura Amena,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,NA
Lectura Amena,177,"Restrepo, Saturnino",Creador,NA,Colombia,Manos de cigarrillo,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3.3,273-276
Lectura Amena,178,"Valencia, Guillermo",Creador,NA,Colombia,Croquis,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,1.5,276-277
Lectura Amena,179,"Roure, José de",Creador,NA,España,La esfinge,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4.7,277-282
Lectura Amena,180,"Hugo, Victor",Creador,NA,Francia,El derviche (De Víctor Hugo),14 y 15,1 de mayo de 1905,1905-05-01,Sí,"Llorente, Teodoro",Español,Francés,Poesía,NA,NA,NA,1.2,282-283
Lectura Amena,181,"Montoya, Antonio José",Creador,NA,Colombia,Prendas de oro,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,2.8,283-286
Lectura Amena,182,"Martínez Sierra, Gregorio",Creador,NA,España,Algunas consideraciones sobre la literatura de hoy,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2.5,286-288
Lectura Amena,183,"Nervo, Amado",Creador,NA,México,El muezín,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.4,289
Lectura Amena,184,"Nervo, Amado",Creador,NA,México,Las cigüeñas,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.4,289
Lectura Amena,185,"Daudet, Alphonse",Creador,NA,Francia,La última clase. Narraciones de un muchacho alsaciano,14 y 15,1 de mayo de 1905,1905-05-01,Sí,"Greiff, Luis de",Español,Francés,Prosa Ficción,NA,NA,NA,3.5,289-293
Lectura Amena,186,"Marín, Abel",Creador,NA,Colombia,Penumbra,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Poesía,NA,"Cruz, Efraín de la ",NA,0.3,293
Lectura Amena,187,"Marín, Abel",Creador,NA,Colombia,........ En el álbum de la Srita. Pepa uribe,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.2,293
Lectura Amena,188,"Montoya Pérez, Rafael",Creador,NA,Colombia,Desde el huevo,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Prosa Ficción,NA,"Mesa, Rafael",NA,1.5,294-295
Lectura Amena,189,"Blanco Fombona, Rufino",Creador,NA,Venezuela,Explicación,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.9,295-296
Lectura Amena,190,"Restrepo Restrepo, Antonio María",Creador,AB. Farina,Colombia,Plumazos,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,0.9,296-297
Lectura Amena,191,"Vélez, Victoriano",Creador,NA,Colombia,Sursum,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Poesía,NA,"Villegas Arango, Alfonso",NA,0.4,297
Lectura Amena,192,"Riche, Iván",Creador,NA,Colombia,Rubí,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Prosa Ficción,NA,"Cano, Luis",NA,2.5,297-300
Lectura Amena,193,"Nieto, Ricardo",Creador,NA,Colombia,Hojas secas,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,1.4,300-301
Lectura Amena,194,"Allais, Alphonse",Creador,NA,Francia,¿... Y Daudet? ,14 y 15,1 de mayo de 1905,1905-05-01,Sí,Anónimo,Español,Francés,Prosa Ficción,NA,NA,NA,2,301-303
Lectura Amena,195,"Cano, Antonio José",Creador,Antonio J. Cano,Colombia,Crepúsculos,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,303-304
Lectura Amena,196,"Castro, Alfonso",Creador,NA,Colombia,Discurso,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3.4,304-307
Lectura Amena,197,"Leconte de Lisle, Charles-Marie",Creador,Leconte de Lisle,Francia,El jaguar,14 y 15,1 de mayo de 1905,1905-05-01,Sí,"Canal, Laurentino",Español,Francés,Poesía,NA,NA,NA,1.5,307-309
Lectura Amena,198,"Rodríguez Moya, Francisco",Creador,NA,Colombia,Los vencidos,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,8.7,309-317
Lectura Amena,199,"Díaz, Leopoldo",Creador,NA,Argentina,Melancolía,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,318
Lectura Amena,200,"Tejada Córdoba, Benjamín",Creador,NA,Colombia,Juegos florales en Medellín,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2.5,318-320
Lectura Amena,201,Anónimo,Creador,NA,NA,De todo,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,NA
Lectura Amena,202,Anónimo,Creador,NA,NA,NA,14 y 15,1 de mayo de 1905,1905-05-01,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA
Lectura Amena,203,Anónimo,Creador,NA,NA,Lectura Amena,16,15 de mayo de 1905,1905-05-15,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,NA
Lectura Amena,204,"Dicenta, Joaquín",Creador,NA,España,La finca de los muertos,16,15 de mayo de 1905,1905-05-15,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,321-323
Lectura Amena,205,"Moreno Alba, Miguel",Creador,NA,Colombia,Medias Tintas,16,15 de mayo de 1905,1905-05-15,No,NA,Español,NA,Poesía,NA,"Guerra, Vives (Velásquez, garcía José)",NA,0.8,324
Lectura Amena,206,"Nervo, Amado",Creador,NA,México,Una humillación,16,15 de mayo de 1905,1905-05-15,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3.5,324-328
Lectura Amena,207,"Arciniegas, Ismael Enrique",Creador,NA,Colombia,El alma muerta,16,15 de mayo de 1905,1905-05-15,No,NA,Español,NA,Poesía,NA,"Lugones, Leopoldo",NA,0.4,328
Lectura Amena,208,"Heredia, José-Maria de",Creador,NA,Cuba,La vida de los muertos,16,15 de mayo de 1905,1905-05-15,Sí,"Caro, Antonio José",Español,Francés,Poesía,NA,"Silvestre, Armand",NA,0.5,328-329
Lectura Amena,209,"D'Annunzio, Gabriele",Creador,NA,Italia,El héroe,16,15 de mayo de 1905,1905-05-15,Sí,Anónimo,Español,Italiano,Prosa Ficción,NA,NA,NA,2.8,329-332
Lectura Amena,210,"Valencia, Francisco",Creador,Pacho Valencia,Colombia,In eternum,16,15 de mayo de 1905,1905-05-15,No,NA,Español,NA,Poesía,NA,"Tracia, Sor Margarita de",NA,1.3,332-333
Lectura Amena,211,"Echagüe, Francisco",Creador,NA,España,Los mendigos de la calle de Atocha,16,15 de mayo de 1905,1905-05-15,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3.5,333-337
Lectura Amena,212,"Cano Gutiérrez, Fidel",Creador,Fidel Cano,Colombia,A la Srta. Mercedes Duque,16,15 de mayo de 1905,1905-05-15,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,337
Lectura Amena,213,"Tolstói, Lev Nikoláievich",Creador,NA,Rusia,Malachka y Akulina,16,15 de mayo de 1905,1905-05-15,Sí,Anónimo,Español,Ruso,Prosa Ficción,NA,NA,NA,1.8,337-339
Lectura Amena,214,"Vélez, Salvador",Creador,NA,NA,Siempre,16,15 de mayo de 1905,1905-05-15,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,339
Lectura Amena,215,"Jaramillo Arango, Bernardo",Creador,NA,Colombia,Sugestión,16,15 de mayo de 1905,1905-05-15,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,340
Lectura Amena,216,"Velásquez García, José",Creador,Julio Vives Guerra,Colombia,Crónica volandera,16,15 de mayo de 1905,1905-05-15,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3,340-343
Lectura Amena,217,"Cano, Luis",Director,NA,Colombia,Ignacio Cano,16,15 de mayo de 1905,1905-05-15,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,343-344
Lectura Amena,218,"Alba, E.",Creador,NA,NA,Julio Flórez,16,15 de mayo de 1905,1905-05-15,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.5,344
Lectura Amena,219,Anónimo,Creador,NA,NA,De todo,16,15 de mayo de 1905,1905-05-15,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.5,NA
Lectura Amena,220,Anónimo,Creador,NA,NA,NA,16,15 de mayo de 1905,1905-05-15,No,NA,Español,NA,Publicidad,NA,NA,NA,1.5,NA
Lectura Amena,221,Anónimo,Creador,NA,NA,Lectura Amena,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,NA
Lectura Amena,222,"Urrecha, Federico",Creador,NA,España,Tinita,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,5.8,345-350
Lectura Amena,223,"Nieto, Ricardo",Creador,NA,Colombia,Canción de invierno,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Poesía,NA,"Cano, Luis",NA,0.8,350-351
Lectura Amena,224,"Dicenta, Joaquín",Creador,NA,España,El monumento,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1.8,351-353
Lectura Amena,225,"Maya, Juan Antonio",Creador,NA,Colombia,Apoteosis,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Poesía,NA,"Londoño, Víctor",NA,2,353-355
Lectura Amena,226,"Castro, Alfonso",Creador,NA,Colombia,Cristalización (*),17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Prosa Ficción,Prosa,NA,NA,5.5,355-360
Lectura Amena,227,"Marín, Abel",Creador,NA,Colombia,Cavatina,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,361
Lectura Amena,228,"Lizardo, Pedro",Creador,NA,Colombia,La procesión,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,0.8,361-362
Lectura Amena,229,"Cano, Antonio José",Creador,NA,Colombia,Del álbum de Leticia Velásquez,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,362
Lectura Amena,230,"Carrasquilla, Tomás",Creador,NA,Colombia,Es copia ,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,0.5,362
Lectura Amena,231,"Gómez Carrillo, Enrique",Creador,NA,Guatemala,Una alma rusa,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1.2,363-364
Lectura Amena,232,"Velásquez García, José",Creador,Julio Vives Guerra,Colombia,Carnaval,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Poesía,NA,Samuel Ángel,NA,2,364-365
Lectura Amena,233,"Velásquez García, José",Creador,Julio Vives Guerra,Colombia,Crónica volandera,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3.8,365-368
Lectura Amena,234,Anónimo,Creador,NA,NA,De todo,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.8,NA
Lectura Amena,235,Anónimo,Creador,NA,NA,NA,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA
Lectura Amena,236,Anónimo,Creador,NA,NA,Lectura Amena,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,NA
Lectura Amena,237,Anónimo,Creador,NA,NA,NA,17,1 de junio de 1905,1905-06-01,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA
Lectura Amena,238,"Montoya Pérez, Rafael",Creador,NA,Colombia,Besos y rezos,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4.5,369-373
Lectura Amena,239,"Nieto, Ricardo",Creador,NA,Colombia,Ninón,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,0.8,373-374
Lectura Amena,240,"Marín, Abel",Creador,NA,Colombia,Noches de luna,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Prosa Ficción,NA,Aníbal,NA,2,374-376
Lectura Amena,241,"Restrepo Restrepo, Antonio María",Creador,AB. Farina,Colombia,Ritornelos,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Poesía,NA,Para un álbum,NA,1,376-377
Lectura Amena,242,"Dicenta, Joaquín",Creador,NA,España,El tío Gervasio,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4.4,377-381
Lectura Amena,243,"Blanco, Héctor",Creador,NA,Venezuela,Simbólica,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Poesía,NA,NA,NA,1.4,381-382
Lectura Amena,244,"Darío, Rubén",Creador,NA,Nicaragua,La canción del oro,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,2.9,383-385
Lectura Amena,245,"Valencia, Francisco",Creador,Pacho Valencia,Colombia,Pecadora,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Poesía,NA,NA,NA,1,385-386
Lectura Amena,246,"Vélez, Salvador",Creador,NA,NA,Confidencia,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4.1,386-390
Lectura Amena,247,"Carvajal, Manuel Antonio",Creador,"Carvajal, M.A.",Colombia,Simbolismos de la floresta,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Poesía,NA,NA,NA,1,291
Lectura Amena,248,"Rusiñol, Santiago",Creador,NA,España,Blanca y negro,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1,392
Lectura Amena,249,"Velásquez García, José",Creador,Julio Vives Guerra,Colombia,Crónica volandera,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Prosa No Ficción,De Todo,NA,NA,0.4,NA
Lectura Amena,250,Anónimo,Creador,NA,NA,Marco Tobón Mejía,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Prosa No Ficción,De Todo,NA,NA,0.5,NA
Lectura Amena,251,Anónimo,Creador,NA,NA,Acusamos recibo,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Prosa No Ficción,De Todo,NA,NA,0.3,NA
Lectura Amena,252a,"Arango Mejía, Juan Bautista",Creador,"Arango, Juan B.",Colombia,Certamen Industrial,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Prosa No Ficción,De Todo,NA,NA,0.3,NA
Lectura Amena,252b,"Molina, Carlos A.",Creador,NA,NA,Certamen Industrial,18,18 de junio de 1905,1905-06-18,No,NA,Español,NA,Prosa No Ficción,De Todo,NA,NA,0.3,NA
Lectura Amena,253,Anónimo,Creador,NA,NA,Lectura Amena,19 y 20,15 de julio de 1905,1905-07-15,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,NA
Lectura Amena,254,Anónimo,Creador,NA,NA,NA,19 y 20,15 de julio de 1905,1905-07-15,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA
Lectura Amena,255,"Tablada, José Juan",Creador,J.J. Tablada,México,Fuegos artificiales,19 y 20,15 de julio de 1905,1905-07-15,No,NA,Español,NA,Poesía,NA,NA,NA,1,393
Lectura Amena,256,"Gómez Escobar, Francisco",Creador,Efe Gómez,Colombia,Corazón de mujer,19 y 20,15 de julio de 1905,1905-07-15,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,7,394-400
Lectura Amena,257,"Jaramillo Arango, Roberto",Creador,NA,Colombia,Inmaculada,19 y 20,15 de julio de 1905,1905-07-15,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4.5,401-405
Lectura Amena,258,"Casal, Julián del",Creador,NA,Cuba,La última ilusión,19 y 20,15 de julio de 1905,1905-07-15,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,405-408
Lectura Amena,259,"Pombo, Rafael",Creador,NA,Colombia,De noche,19 y 20,15 de julio de 1905,1905-07-15,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,408
Lectura Amena,260,"Gómez Carrillo, Enrique",Creador,NA,Guatemala,Psicopatia,19 y 20,15 de julio de 1905,1905-07-15,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4.8,409-413
Lectura Amena,261,"Bobadilla, Emilio",Creador,NA,Cuba,Anarquismo embrionario,19 y 20,15 de julio de 1905,1905-07-15,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,413-414
Lectura Amena,262,"Moréas, Jean",Creador,NA,Grecia,Nocturno,19 y 20,15 de julio de 1905,1905-07-15,Sí,"Villegas, Aquilino",Español,Griego,Poesía,NA,NA,NA,0.6,414-415
Lectura Amena,263,"Gorki, Maksim",Creador,NA,Rusia,Coloquio con la vida,19 y 20,15 de julio de 1905,1905-07-15,Sí,Anónimo,Español,Ruso,Prosa Ficción,NA,NA,NA,1.4,415-416
