NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha,Fecha-ISO,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion
Cvltura. Revista mensual,141,"Céspedes, Ángel María",Creador,NA,Colombia,LA TREGUA BLANCA,13,"MAYO, MCMXVI",1916-05-01,No,NA,Español,NA,Teatro,Cuento escénico,NA,NA,02.1,27-29
Cvltura. Revista mensual,142,"Garcés, Enrique",Creador,NA,Ecuador,APUNTES SOBRE COLONIZACION AMAZONICA,13,"MAYO, MCMXVI",1916-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,17.2,29-46
Cvltura. Revista mensual,143,"Santos, Gustavo",Director,NA,NA,HOJAS DE CRITICA,13,"MAYO, MCMXVI",1916-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,04.6,46-51
Cvltura. Revista mensual,153,"Holguín Caro, Hernando",Creador,"Holguín y Caro, Hernando ",Colombia,DISCURSO,14,"JUNIO, MCMXVI",1916-06-01,No,NA,Español,NA,Prosa No Ficción,Discurso,NA,NA,09.2,65-74
Cvltura. Revista mensual,154,"Olaya Herrera, Enrique",Creador,O. H.,Colombia,LEON GAMBETTA,14,"JUNIO, MCMXVI",1916-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,18.7,75- 93
Cvltura. Revista mensual,156,"Tagore, Rabindranath",Creador,NA,India,EL HOGAR,14,"JUNIO, MCMXVI",1916-06-01,Sí,Anónimo,Español,Hindi,Poesía,Poema,NA,NA,0.5,95
Cvltura. Revista mensual,157,"Tagore, Rabindranath",Creador,NA,India,CANCION SIN SENTIDO,14,"JUNIO, MCMXVI",1916-06-01,Sí,Anónimo,Español,Hindi,Poesía,Poema,NA,NA,0.8,95-96
Cvltura. Revista mensual,158,"Tagore, Rabindranath",Creador,NA,India,EL PRINCIPIO,14,"JUNIO, MCMXVI",1916-06-01,Sí,Anónimo,Español,Hindi,Poesía,Poema,NA,NA,0.7,96-97
Cvltura. Revista mensual,159,"Tagore, Rabindranath",Creador,NA,India,CUÁNDO Y POR QUÉ,14,"JUNIO, MCMXVI",1916-06-01,Sí,Anónimo,Español,Hindi,Poesía,Poema,NA,NA,0.5,97
Cvltura. Revista mensual,160,"Tagore, Rabindranath",Creador,NA,India,EL ASTRÓNOMO,14,"JUNIO, MCMXVI",1916-06-01,Sí,Anónimo,Español,Hindi,Poesía,Poema,NA,NA,0.7,97-98
Cvltura. Revista mensual,161,"Tagore, Rabindranath",Creador,NA,India,EL DÍA DE AGUA,14,"JUNIO, MCMXVI",1916-06-01,Sí,Anónimo,Español,Hindi,Poesía,Poema,NA,NA,0.7,98-99
Cvltura. Revista mensual,162,"Tagore, Rabindranath",Creador,NA,India,LOS PRIMEROS JASMINEZ,14,"JUNIO, MCMXVI",1916-06-01,Sí,Anónimo,Español,Hindi,Poesía,Poema,NA,NA,0.5,99
Cvltura. Revista mensual,163,"Tagore, Rabindranath",Creador,NA,India,EL JARDINERO,14,"JUNIO, MCMXVI",1916-06-01,Sí,Anónimo,Español,Hindi,Poesía,Poema,NA,NA,03.7,99- 103
Cvltura. Revista mensual,165,"Silva, José Asunción",Creador,NA,Colombia,IMPRONTU,14,"JUNIO, MCMXVI",1916-06-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,111
Cvltura. Revista mensual,166,"Castillo, Eduardo",Creador,NA,Colombia,DESFILE BLANCO,14,"JUNIO, MCMXVI",1916-06-01,No,NA,Español,NA,Prosa No Ficción,NA,"Santos, Gustavo",NA,0.5,111
Cvltura. Revista mensual,168,"Santos, Eduardo",Creador,NA,Colombia,AL MARGEN DE UN LIBRO DE NIETO CABALLERO,14,"JUNIO, MCMXVI",1916-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,04.7,114-119
Cvltura. Revista mensual,177,"Eastman, Tomás Oziel",Creador,"Eastman, Tomás O.",Colombia,INDIGENAS Y RESGUARDOS,15,"JULIO, MCMXVI",1916-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,23.6,129-156
Cvltura. Revista mensual,178,"Sánchez, Alberto",Creador,NA,Colombia,LOS OJOS DE CERVANTES,15,"JULIO, MCMXVI",1916-07-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,23.2,153-176
Cvltura. Revista mensual,179,"Cuervo, Luis Augusto",Editor,NA,Colombia,EL CORAZON DE UN HEROE,15,"JULIO, MCMXVI",1916-07-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,03.8,176-181
Cvltura. Revista mensual,180,"Merrill, Stuart",Creador,NA,NA,ENSUEÑO,15,"JULIO, MCMXVI",1916-07-01,Sí,"Arciniegas, Ismael Enrique",Español,Francés,Poesía,NA,NA,NA,0.5,182
Cvltura. Revista mensual,182,"Escallón, Rafael",Creador,NA,Colombia,LA REFORMA PENAL,15,"JULIO, MCMXVI",1916-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,07.8,183-190
Cvltura. Revista mensual,185,"Quijano, Arturo",Creador,NA,Colombia,DISCURSO,15,"JULIO, MCMXVI",1916-07-01,No,NA,Español,NA,Prosa No Ficción,Discurso,NA,NA,02.2,192-194
Cvltura. Revista mensual,190,"Betancourt Villegas, Félix",Creador,NA,Colombia,PATRIA E IDEALES DEMOCRATICOS,16,"AGOSTO, MCMXVI",1916-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,16.5,197-213
Cvltura. Revista mensual,191,"Restrepo Rivera, José",Creador,"Restrepo Rivera, J. ",Colombia,IDILIO CLASICO,16,"AGOSTO, MCMXVI",1916-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,2,214-215
Cvltura. Revista mensual,192,"Jiménez López, Miguel",Creador,NA,Colombia,LA LOCURA EN COLOMBIA Y SUS CAUSAS,16,"AGOSTO, MCMXVI",1916-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,16.5,216-233
Cvltura. Revista mensual,194,"Arguedas Díaz, Alcides",Creador,"Arguedas, A.",Bolivia,APUNTES SOCIOLOGICOS,16,"AGOSTO, MCMXVI",1916-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,07.7,244-252
Cvltura. Revista mensual,195,"Santos, Gustavo",Director,NA,Colombia,AL MARGEN DE LA LITERATURA NACIONAL,16,"AGOSTO, MCMXVI",1916-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,06.7,252-258
Cvltura. Revista mensual,201,"Camacho, Martín",Creador,NA,NA,CRIMINOLOGIA,17,"SEPTIEMBRE, MCMXVI",1916-09-01,No,NA,Español,NA,Prosa No Ficción,Discurso académico,NA,NA,43.8,261-304
Cvltura. Revista mensual,202,"López, Ismael",Creador,NA,NA,BOLIVAR Y HUMBOLDT,17,"SEPTIEMBRE, MCMXVI",1916-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,04.8,305-309
Cvltura. Revista mensual,203,"Vila, Pablo",Creador,P. V.,España,LA EDAD HEROICA,17,"SEPTIEMBRE, MCMXVI",1916-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,03.2,309-312
Cvltura. Revista mensual,204,"Zuleta, Luis de",Creador,NA,NA,DEL AMOR,17,"SEPTIEMBRE, MCMXVI",1916-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.7,313-315
Cvltura. Revista mensual,205,"Zuleta, Luis de",Creador,NA,NA,DE LA JUVENTUD,17,"SEPTIEMBRE, MCMXVI",1916-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.7,315-318
Cvltura. Revista mensual,206,"Zuleta, Luis de",Creador,NA,NA,DEL ARTE,17,"SEPTIEMBRE, MCMXVI",1916-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.1,318-320
Cvltura. Revista mensual,208,"Santos, Gustavo",Director,NA,Colombia,DON JOSE ECHEGARAY,17,"SEPTIEMBRE, MCMXVI",1916-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,4,335-338
Cvltura. Revista mensual,209,"Sánchez, Alberto",Creador,NA,Colombia,DE LA VIDA INEFABLE,17,"SEPTIEMBRE, MCMXVI",1916-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.3,339-341
Cvltura. Revista mensual,211,"López de Mesa, Luis",Editor,L. DE M.,Colombia,ANALFABETISMO,17,"SEPTIEMBRE, MCMXVI",1916-09-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,02.7,341-344
Cvltura. Revista mensual,216,"Garay, Epifanio",Ilustrador,NA,Colombia,Retrato de la Sra. Isabel Gaviria de Restrepo,22,"AGOSTO, MCMXVII",1917-08-01,No,NA,Español,NA,Imagen,NA,NA,NA,1,NA
Cvltura. Revista mensual,217,"Garay, Epifanio",Ilustrador,NA,Colombia,Retrato D. Manuel Pardo,22,"AGOSTO, MCMXVII",1917-08-01,No,NA,Español,NA,Imagen,NA,NA,NA,1,NA
Cvltura. Revista mensual,219,"Gómez Restrepo, Antonio",Crítico,"Gómez Restrepo, Antonio",Colombia,LA LITERATURA COLOMBIANA A MEDIADOS DEL SIGLO XIX,22,"AGOSTO, MCMXVII",1917-08-01,No,NA,Español,NA,Prosa No Ficción,Conferencia,NA,NA,28.1,193-219
Cvltura. Revista mensual,220,"López de Mesa, Luis",Editor,NA,Colombia,EL ALMA DE AMERICA,22,"AGOSTO, MCMXVII",1917-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,10,220-229
Cvltura. Revista mensual,222,"Mesa Nicholls, Alejandro",Creador,NA,Colombia,HORA DE ORO,22,"AGOSTO, MCMXVII",1917-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,239
Cvltura. Revista mensual,223,"Nieto Caballero, Agustín",Director,A. N. C.,Colombia,EN UN DIA DE LLUVIA,22,"AGOSTO, MCMXVII",1917-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.5,240-241
Cvltura. Revista mensual,224,"Esguerra, Nicolás",Creador,NA,Colombia,SOBRE UNAS MEMORIAS,22,"AGOSTO, MCMXVII",1917-08-01,No,NA,Español,NA,Prosa No Ficción,Prólogo,NA,NA,7,242-248
Cvltura. Revista mensual,225,"Nieto Caballero, Luis Eduardo",Creador,"Nieto Caballero, L. E",Colombia,CONFERENCIAS DE ''CULTURA'',22,"AGOSTO, MCMXVII",1917-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,07.3,249-256
Cvltura. Revista mensual,231,"Urdaneta, Alberto",Ilustrador,NA,Colombia,JORGE ISAACS,25-26,"ENERO Y FEBRERO, MCMXVIII",1918-02-01,No,NA,Español,NA,Imagen,NA,NA,NA,1,NA
Cvltura. Revista mensual,235,"Rivas, Raimundo",Editor,NA,Colombia,MOSQUERA,25-26,"ENERO Y FEBRERO, MCMXVIII",1918-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,49.2,17533
Cvltura. Revista mensual,236,"Céspedes, Ángel María",Creador,NA,Colombia,LA MIRADA DE COLON,25-26,"ENERO Y FEBRERO, MCMXVIII",1918-02-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,2,48-50
Cvltura. Revista mensual,237,"Corral, Jesús M. del",Creador,NA,NA,QUE PASE EL ASERRADOR,25-26,"ENERO Y FEBRERO, MCMXVIII",1918-02-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,7,50-57
Cvltura. Revista mensual,238,"París, Gonzalo",Creador,NA,NA,NUESTROS PROBLEMAS NACIONALES,25-26,"ENERO Y FEBRERO, MCMXVIII",1918-02-01,No,NA,Español,NA,Prosa No Ficción,NA,"López de Mesa, Luis",NA,1,58
Cvltura. Revista mensual,239,"López de Mesa, Luis",Editor,NA,Colombia,NA,25-26,"ENERO Y FEBRERO, MCMXVIII",1918-02-01,No,NA,Español,NA,Prosa Ficción,NA,"París, Gonzalo",NA,13,59-71
Cvltura. Revista mensual,240,"Rivera, José Eustasio",Creador,NA,Colombia,TIERRA DE PROMISION,25-26,"ENERO Y FEBRERO, MCMXVIII",1918-02-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,72
Cvltura. Revista mensual,241,"Grillo, Maximiliano",Crítico,"Grillo, Max",Colombia,JORGE ISAACS,25-26,"ENERO Y FEBRERO, MCMXVIII",1918-02-01,No,NA,Español,NA,Prosa No Ficción,Conferencia,NA,NA,28,73-100
Cvltura. Revista mensual,242,"Caro, Víctor Eduardo",Creador,"Caro, Víctor E.",Colombia,LAS CASAS BAJAS,25-26,"ENERO Y FEBRERO, MCMXVIII",1918-02-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,101
Cvltura. Revista mensual,244,"Tavera C., Rafael",Creador,NA,NA,REFLEXIONES SOBRE EL ARTE,25-26,"ENERO Y FEBRERO, MCMXVIII",1918-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,06.4,102-108
Cvltura. Revista mensual,247,"Carvajal Borrero, Mario",Creador,NA,Colombia,UNA CONFERENCIA SOBRE JORGE ISAACS,25-26,"ENERO Y FEBRERO, MCMXVIII",1918-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.5,111-113
Cvltura. Revista mensual,262,"Rueda Vargas, Tomás",Creador,NA,Colombia,LA SABANA,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,34.4,121-156
Cvltura. Revista mensual,264,"Alzate Noreña, Luis",Creador,NA,Colombia,OH MANOS DE LA MUERTE,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Poesía,Soneto,NA,NA,0.5,158
Cvltura. Revista mensual,265,"Alzate Noreña, Luis",Creador,NA,Colombia,EL TORO MUERTO,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Poesía,Soneto,NA,NA,0.5,158
Cvltura. Revista mensual,266,"Alzate Noreña, Luis",Creador,NA,Colombia,INICIACION ESPECIAL,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Poesía,Soneto,NA,NA,0.5,159
Cvltura. Revista mensual,267,"Alzate Noreña, Luis",Creador,NA,Colombia,AL CARBON,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Poesía,Soneto,NA,NA,0.5,159
Cvltura. Revista mensual,268,"Liévano, Roberto",Creador,NA,Colombia,TERTULIAS LITERARIAS EN SANTAFE Y EN BOGOTA,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,23.8,160-183
Cvltura. Revista mensual,269,"López de Mesa, Luis",Editor,NA,Colombia,ELEGIA DE LA CIUDAD MADRE,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Prosa Ficción,Elegía,NA,NA,4,183-187
Cvltura. Revista mensual,270,"Liévano, Roberto",Crítico,NA,Colombia,MIGUEL RASCH ISLA,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.6,187-190
Cvltura. Revista mensual,271,"Rasch Isla, Miguel",Creador,NA,Colombia,SIMILITUDES,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,190
Cvltura. Revista mensual,272,"Rasch Isla, Miguel",Creador,NA,Colombia,SUEÑO AZUL,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,191
Cvltura. Revista mensual,273,"Rasch Isla, Miguel",Creador,NA,Colombia,LA DESCONOCIDA,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,191
Cvltura. Revista mensual,274,"Rasch Isla, Miguel",Creador,NA,Colombia,NOVIA DE MI NIÑEZ,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,192
Cvltura. Revista mensual,275,"Garavito Armero, Julio",Creador,"Garavito A, Julio",Colombia,BANCARROTA DE LA CIENCIA,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,07.5,192-200
Cvltura. Revista mensual,276,"Grillo, Maximiliano",Creador,"Grillo, Max.",Colombia,LA REVOLUCION ARGENTINA AMERICANIZADA,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,11.4,200-211
Cvltura. Revista mensual,277,"Contreras, Francisco",Crítico,NA,Chile,LA CRITICA NUEVA,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,4,212-215
Cvltura. Revista mensual,278,"López de Mesa, Luis",Editor,NA,Colombia,BREVIARIO SICOLOGICO,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.8,216
Cvltura. Revista mensual,279,"Torres Pinzón, Carlos A.",Editor,NA,NA,APUNTES SOBRE CRITICA,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,05.2,217-222
Cvltura. Revista mensual,280,"Sánchez, Alberto",Creador,NA,Colombia,A LAS MANOS OCULTAS,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,01.8,222-223
Cvltura. Revista mensual,281,"Nieto Caballero, Agustín",Director,A. N. C.,Colombia,EL GIMNASIO MODERNO,27-28,"MARZO Y ABRIL, MCMXVIII",1918-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,04.1,224-228
Cvltura. Revista mensual,289,"Gutiérrez, Felipe Santiago",Ilustrador,"Gutiérrez, Felipe S. ",México,RAMON TORRES MENDEZ,29-30,"MAYO Y JUNIO, MCMXVIII",1918-06-01,No,NA,Español,NA,Imagen,NA,NA,NA,1,NA
Cvltura. Revista mensual,290,"Torres Méndez, Ramón",Ilustrador,Torres Méndez,Colombia,MUERTE DE ABEL,29-30,"MAYO Y JUNIO, MCMXVIII",1918-06-01,No,NA,Español,NA,Imagen,NA,NA,NA,1,NA
Cvltura. Revista mensual,291,"Rendón, Ricardo",Ilustrador,NA,Colombia,RICARDO RENDÓN (AUTOCARICATURA),29-30,"MAYO Y JUNIO, MCMXVIII",1918-06-01,No,NA,Español,NA,Imagen,NA,NA,NA,1,NA
Cvltura. Revista mensual,292,"García Ortiz, Laureano",Creador,"García Ortiz, L.",Colombia,EL CARÁCTER DEL GENERAL SANTANDER,29-30,"MAYO Y JUNIO, MCMXVIII",1918-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,20.4,233-253
Cvltura. Revista mensual,293,"Torres Durán, Carlos",Creador,NA,Colombia,EL POEMA DE LA GITANA,29-30,"MAYO Y JUNIO, MCMXVIII",1918-06-01,No,NA,Español,NA,Poesía,Poema,NA,NA,01.4,253-254
Cvltura. Revista mensual,294,"Mendoza, Diego",Creador,NA,Colombia,PROBLEMAS INTERNACIONALES,29-30,"MAYO Y JUNIO, MCMXVIII",1918-06-01,No,NA,Español,NA,Prosa No Ficción,Conferencia,NA,NA,29.6,255-284
Cvltura. Revista mensual,296,"Jiménez López, Miguel",Creador,NA,Colombia,Tres enseñanzas indispensables en la Escuela moderna,29-30,"MAYO Y JUNIO, MCMXVIII",1918-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,19,288-306
Cvltura. Revista mensual,297,"París, Gonzalo",Creador,NA,NA,NUESTROS PROBLEMAS NACIONALES,29-30,"MAYO Y JUNIO, MCMXVIII",1918-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,05.3,307-312
Cvltura. Revista mensual,298,"Rivera, José Eustasio",Creador,NA,Colombia,TIERRA DE PROMISION,29-30,"MAYO Y JUNIO, MCMXVIII",1918-06-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,312
Cvltura. Revista mensual,299,"López de Mesa, Luis",Editor,NA,Colombia,BREVIARIO PSICOLOGICO,29-30,"MAYO Y JUNIO, MCMXVIII",1918-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,313
Cvltura. Revista mensual,300,"Torres Pinzón, Carlos A.",Editor,"Torres Pinzón, C. A. ",NA,IMAGINACION Y POESIA EN COLOMBIA,29-30,"MAYO Y JUNIO, MCMXVIII",1918-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,26.6,314-340
Cvltura. Revista mensual,307,"Torres Pinzón, Carlos A.",Editor,C. A. T. P.,NA,REVISTA DE REVISTAS,29-30,"MAYO Y JUNIO, MCMXVIII",1918-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.6,351-353
Cvltura. Revista mensual,315,"Nieto Caballero, Luis Eduardo",Creador,"Nieto Caballero, Luis E.",Colombia,SANTIAGO PEREZ TRIANA,32,"NOVIEMBRE, MCMXVIII",1918-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,22.4,65-95
Cvltura. Revista mensual,316,"López de Mesa, Luis",Editor,NA,Colombia,APOLOGO DE LA FILOSOFIA,32,"NOVIEMBRE, MCMXVIII",1918-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,08.6,96-104
Cvltura. Revista mensual,317,"Gómez Restrepo, Antonio",Crítico,"Gómez Restrepo, Antonio",Colombia,LECONTE DE LISLE,32,"NOVIEMBRE, MCMXVIII",1918-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,12,105-116
Cvltura. Revista mensual,318,"Torres Pinzón, Carlos A.",Editor,C. A. T. P.,NA,APUNTES SOBRE CRITICA,32,"NOVIEMBRE, MCMXVIII",1918-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,5,117-121
Cvltura. Revista mensual,322,"Restrepo Rivera, José",Ilustrador,"Restrepo Rivera, J. ",Colombia,SUPLEMENTO DE CULTURA,33,"DICIEMBRE, MCMXVIII",1918-12-01,No,NA,Español,NA,Imagen,Dibujo,NA,NA,1,NA
Cvltura. Revista mensual,323,"Restrepo Rivera, José",Ilustrador,"Restrepo Rivera, J. ",Colombia,SUPLEMENTO DE CULTURA,33,"DICIEMBRE, MCMXVIII",1918-12-01,No,NA,Español,NA,Imagen,Dibujo,NA,NA,0.5,NA
Cvltura. Revista mensual,324,"Restrepo Rivera, José",Ilustrador,"Restrepo Rivera, J. ",Colombia,SUPLEMENTO DE CULTURA,33,"DICIEMBRE, MCMXVIII",1918-12-01,No,NA,Español,NA,Imagen,Dibujo,NA,NA,0.5,NA
Cvltura. Revista mensual,325,"Alzate Noreña, Luis",Creador,NA,Colombia,ALGO SOBRE BOLIVAR,33,"DICIEMBRE, MCMXVIII",1918-12-01,No,NA,Español,NA,Prosa No Ficción,Epistola,"Parra, Aquileo",NA,23.8,137-264
Cvltura. Revista mensual,326,"Mosquera, Tomás Cipriano de",Creador,"de Mosquera, T. C.",Colombia,EPISTOLARIO DE CULTURA,33,"DICIEMBRE, MCMXVIII",1918-12-01,No,NA,Español,NA,Prosa No Ficción,Epistola,"Parra, Aquileo",NA,4,163-166
Cvltura. Revista mensual,327,"Mosquera, Tomás Cipriano de",Creador,"de Mosquera, T. C.",Colombia,EPISTOLARIO DE CULTURA,33,"DICIEMBRE, MCMXVIII",1918-12-01,No,NA,Español,NA,Prosa No Ficción,Epistola,"Parra, Aquileo",NA,01.4,167-168
Cvltura. Revista mensual,328,"Mosquera, Tomás Cipriano de",Creador,"de Mosquera, T. C.",Colombia,EPISTOLARIO DE CULTURA,33,"DICIEMBRE, MCMXVIII",1918-12-01,No,NA,Español,NA,Prosa No Ficción,Epistola,"Parra, Aquileo",NA,01.9,168-170
Cvltura. Revista mensual,329,"Mosquera, Tomás Cipriano de",Creador,"de Mosquera, T. C.",Colombia,EPISTOLARIO DE CULTURA,33,"DICIEMBRE, MCMXVIII",1918-12-01,No,NA,Español,NA,Prosa No Ficción,Epistola,"Parra, Aquileo",NA,02.6,170-172
Cvltura. Revista mensual,330,"Mosquera, Tomás Cipriano de",Creador,"de Mosquera, T. C.",Colombia,EPISTOLARIO DE CULTURA,33,"DICIEMBRE, MCMXVIII",1918-12-01,No,NA,Español,NA,Prosa No Ficción,Epistola,"Parra, Aquileo",NA,2,172-174
Cvltura. Revista mensual,331,"Mosquera, Tomás Cipriano de",Creador,"de Mosquera, T. C.",Colombia,EPISTOLARIO DE CULTURA,33,"DICIEMBRE, MCMXVIII",1918-12-01,No,NA,Español,NA,Prosa No Ficción,Epistola,"Parra, Aquileo",NA,01.2,174-175
Cvltura. Revista mensual,332,"Mosquera, Tomás Cipriano de",Creador,"de Mosquera, T. C.",Colombia,EPISTOLARIO DE CULTURA,33,"DICIEMBRE, MCMXVIII",1918-12-01,No,NA,Español,NA,Prosa Ficción,Epistola,"Parra, Aquileo",NA,01.7,176-177
Cvltura. Revista mensual,333,"Restrepo Rivera, José",Ilustrador,"Restrepo Rivera, J. ",Colombia,ELEGIA X,33,"DICIEMBRE, MCMXVIII",1918-12-01,No,NA,Español,NA,Poesía,Elegia,NA,NA,1,178
Cvltura. Revista mensual,334,"Restrepo Rivera, José",Ilustrador,"Restrepo Rivera, J. ",Colombia,ANIMA EXTINTA,33,"DICIEMBRE, MCMXVIII",1918-12-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,179
Cvltura. Revista mensual,335,"Mesa Nicholls, Alejandro",Creador,"Mesa Nichólls, A.",Colombia,BIOGRAFIA DE SALVADOR CORDOBA,33,"DICIEMBRE, MCMXVIII",1918-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,09.4,180-185
Cvltura. Revista mensual,337,"Wilson, Woodrow",Creador,NA,Estados Unidos,EL PRESIDENTE WILSON,33,"DICIEMBRE, MCMXVIII",1918-12-01,Sí,"Boutroux, Emile",Español,Inglés,Prosa No Ficción,NA,NA,NA,02.4,187-189
Cvltura. Revista mensual,342,"López, Ismael",Creador,NA,NA,LA QUINTA DE BOLIVAR,34-35,"JUNIO, MCMXIX",1919-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,32,197-229
Cvltura. Revista mensual,343,"Colín, Eduardo",Creador,NA,México,JULIO LAFORGUE,34-35,"JUNIO, MCMXIX",1919-06-01,No,NA,Español,NA,Prosa No Ficción,NA,"Vasconcelos, José",NA,04.7,230-234
Cvltura. Revista mensual,344,"Colín, Eduardo",Creador,NA,México,AZORIN,34-35,"JUNIO, MCMXIX",1919-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,4,235-238
Cvltura. Revista mensual,345,"López de Mesa, Luis",Editor,NA,Colombia,UNA HORA ANTE NORTEAMERICA,34-35,"JUNIO, MCMXIX",1919-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,06.5,239-245
Cvltura. Revista mensual,346,"Carvajal Borrero, Mario",Creador,NA,Colombia,EL RIO,34-35,"JUNIO, MCMXIX",1919-06-01,No,NA,Español,NA,Poesía,NA,"Velasco Borrero, Guillermo",NA,1,246
Cvltura. Revista mensual,347,"Carvajal Borrero, Mario",Creador,NA,Colombia,EL TORRENTE,34-35,"JUNIO, MCMXIX",1919-06-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,247
Cvltura. Revista mensual,348,"Carvajal Borrero, Mario",Creador,NA,Colombia,LA LAGUNA,34-35,"JUNIO, MCMXIX",1919-06-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,247
