NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha-ISO,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion
Revista Literaria. Publicación Mensual,201a,"Verbrugghe, Louis Émile",Creador,NA,Francia,Valparaíso y Santiago,18,1892-10-01,Sí,"Laverde Amaya, Isidoro",Español,Francés,Prosa No Ficción,NA,NA,NA,05.5,397-402
Revista Literaria. Publicación Mensual,201b,"Verbrugghe, Georges",Creador,NA,Francia,Valparaíso y Santiago,18,1892-10-01,Sí,"Laverde Amaya, Isidoro",Español,Francés,Prosa No Ficción,NA,NA,NA,05.5,397-402
Revista Literaria. Publicación Mensual,203,"Caicedo Rojas, José",Creador,NA,Colombia,La monja prófuga,18,1892-10-01,No,NA,Español,Español,Prosa Ficción,NA,NA,NA,03.6,402-406
Revista Literaria. Publicación Mensual,204,"Ferrari, Emilio",Creador,NA,España,La nueva estética,18,1892-10-01,No,NA,Español,Español,Poesía,NA,NA,NA,0.5,406
Revista Literaria. Publicación Mensual,205,"Talleyrand, Charles Maurice de",Creador,NA,Francia,Las memorias de Talleyrand,18,1892-10-01,Sí,Anónimo,Español,Francés,Prosa No Ficción,Memorias,NA,NA,01.5,407-408
Revista Literaria. Publicación Mensual,206,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,18,1892-10-01,No,NA,Español,Español,Prosa No Ficción,NA,NA,NA,02.5,408-410
Revista Literaria. Publicación Mensual,207,"Laverde Amaya, Isidoro",Director,NA,Colombia,Publicaciones recibidas,18,1892-10-01,No,NA,Español,Español,Prosa No Ficción,NA,NA,NA,2,NA
Revista Literaria. Publicación Mensual,208,"Verbrugghe, Louis Émile",Creador,NA,Francia,De la Buenaventura a Bogotá,19,1891-11-01,Sí,"Laverde Amaya, Isidoro",Español,Francés,Prosa No Ficción,NA,NA,NA,29.5,411-440
Revista Literaria. Publicación Mensual,209,"Verbrugghe, Georges",Creador,NA,Francia,De la Buenaventura a Bogotá,19,1891-11-01,Sí,"Laverde Amaya, Isidoro",Español,Francés,Prosa No Ficción,NA,NA,NA,29.5,411-440
Revista Literaria. Publicación Mensual,210,Anónimo,Creador,NA,NA,El matrimonio de Hermencia,19,1891-11-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,10.5,440-450
Revista Literaria. Publicación Mensual,211,"Blanco y Sánchez, Rufino",Creador,NA,España,Correspondencia literaria,19,1891-11-01,No,NA,Español,NA,Reseña,Correspondencia,NA,"Ventura de la Vega, estudio biográfico crítico, por Juan Valera; Capullos de novela, por Antonio de Valbuena.",6,451-456
Revista Literaria. Publicación Mensual,212,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,El gobierno en las tribus de tierra firma,19,1891-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,6,457-462
Revista Literaria. Publicación Mensual,213,Anónimo,Creador,NA,NA,D. Manuel C. Restrepo (Recuerdo necrológico),19,1891-11-01,No,NA,Español,NA,Prosa No Ficción,Necrología,NA,NA,04.5,463-467
Revista Literaria. Publicación Mensual,214,"Lamartine, Alphonse de",Creador,NA,Francia,Al ruiseñor,19,1891-11-01,Sí,"Caicedo Rojas, José",Español,Francés,Poesía,NA,NA,NA,01.5,467-468
Revista Literaria. Publicación Mensual,215,"Laverde Amaya, Isidoro",Director,NA,Colombia,Notas editoriales,19,1891-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,6,469-474
Revista Literaria. Publicación Mensual,216,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,19,1891-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,NA
Revista Literaria. Publicación Mensual,217,"Restrepo Maya, José María",Creador,NA,Colombia,Mercedes la campesina (cuadros de la vida en las montañas de Antioquia),20,1891-12-01,No,NA,Español,NA,Prosa Ficción,Cuadro,NA,NA,12.6,475-487
Revista Literaria. Publicación Mensual,218,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Fiestas indígenas,20,1891-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,06.5,487-494
Revista Literaria. Publicación Mensual,219,"Restrepo, Vicente",Creador,NA,Colombia,"La tierra del ""Mambí""",20,1891-12-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,5,494-499
Revista Literaria. Publicación Mensual,220,"Uribe Ángel, Manuel",Creador,NA,Colombia,Cartas sobre Medellín. Carta quinta,20,1891-12-01,No,NA,Español,NA,Prosa No Ficción,Carta,"Laverde Amaya, Isidoro",NA,6,499-505
Revista Literaria. Publicación Mensual,221,"Escobar R., Eusebio",Creador,NA,Colombia,"Tunja (datos geográficos, históricos y estadísticos)",20,1891-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,10,505-515
Revista Literaria. Publicación Mensual,222,"Capuana, Luigi",Creador,NA,Italia,La vida sin amor o el doctor cimbalus,20,1891-12-01,Sí,"Uribe, Diego",Español,Italiano,Prosa Ficción,NA,NA,NA,16,515-531
Revista Literaria. Publicación Mensual,223,"Campoamor, Ramón de",Creador,NA,España,Humoradas,20,1891-12-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,531
Revista Literaria. Publicación Mensual,224,"Caro, José Eusebio",Creador,NA,Colombia,Después de veinte años,20,1891-12-01,No,NA,Español,NA,Poesía,NA,NA,NA,02.3,532-536
Revista Literaria. Publicación Mensual,225,"Caro, José Eusebio",Creador,NA,Colombia,Vingt Ans Apres,20,1891-12-01,Sí,"Dusson, Octave",Francés,Español,Poesía,NA,"Caro, Miguel Antonio",NA,02.5,533-537
Revista Literaria. Publicación Mensual,226,Anónimo,Creador,NA,NA,Adivinanzas,20,1891-12-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,537
Revista Literaria. Publicación Mensual,227,"Laverde Amaya, Isidoro",Director,NA,Colombia,Notas editoriales,20,1891-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,04.5,538-542
Revista Literaria. Publicación Mensual,228,"Laverde Amaya, Isidoro",Director,NA,Colombia,Discurso del señor Isidoro Laverde Amaya,20,1891-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,6,542-548
Revista Literaria. Publicación Mensual,229,"Laverde Amaya, Isidoro",Director,NA,Colombia,Notas literarias y artísticas,20,1891-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,5,548-533
Revista Literaria. Publicación Mensual,230,Anónimo,Creador,NA,NA,Congreso geográfico Hispano-portugués americano,20,1891-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.3,553-554
Revista Literaria. Publicación Mensual,231,"Orbigny, Alcide Charles Victor Marie Dessalines de",Creador,NA,Francia,Bogotá en 1841,21,1892-01-01,Sí,"González B., José María",Español,Francés,Prosa No Ficción,NA,NA,NA,6,555-560
Revista Literaria. Publicación Mensual,232,"Restrepo, Vicente",Creador,NA,Colombia,"La tierra del ""Mambí"". Peninsulares",21,1892-01-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,05.5,561-566
Revista Literaria. Publicación Mensual,233,"Guzmán, César Coronado",Creador,NA,Colombia,Recepciones oficiales en París y en Londres,21,1892-01-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,07.5,560-573
Revista Literaria. Publicación Mensual,234,"Uribe Ángel, Manuel",Creador,NA,Colombia,Cartas sobre Medellín. Carta sexta,21,1892-01-01,No,NA,Español,NA,Prosa No Ficción,Carta,"Laverde Amaya, Isidoro",NA,05.6,574-579
Revista Literaria. Publicación Mensual,235,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,La niñez entre los indígenas,21,1892-01-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,08.4,579-587
Revista Literaria. Publicación Mensual,236,"Caro, José Eusebio",Creador,NA,Colombia,Aparición,21,1892-01-01,No,NA,Español,NA,Poesía,NA,NA,NA,2,588-590
Revista Literaria. Publicación Mensual,237,"Caro, José Eusebio",Creador,NA,Colombia,L´Aparition,21,1892-01-01,Sí,"Dusson, Octave",Francés,Español,Poesía,NA,"Caro, Miguel Antonio",NA,2,589-591
Revista Literaria. Publicación Mensual,238,"Fernández Avendaño, Enrique Wenceslao",Creador,NA,Colombia,La redención,21,1892-01-01,No,NA,Español,NA,Poesía,NA,NA,NA,4,592-595
Revista Literaria. Publicación Mensual,239,Anónimo,Creador,NA,NA,Crónica parisiense,21,1892-01-01,No,NA,Español,NA,Prosa No Ficción,Crónica,NA,NA,3,596-598
Revista Literaria. Publicación Mensual,240,"Laverde Amaya, Isidoro",Director,NA,Colombia,Notas editoriales,21,1892-01-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.3,599-601
Revista Literaria. Publicación Mensual,241,"Laverde Amaya, Isidoro",Director,NA,Colombia,Notas literarias y artísticas,21,1892-01-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.7,601-602
Revista Literaria. Publicación Mensual,242,"Rivera y Garrido, Luciano",Creador,NA,Colombia,D. Juan Francisco Ortiz (Opúsculo biográfico),22,1892-02-01,No,NA,Español,NA,Prosa No Ficción,Opúsculo biográfico,NA,NA,27.6,603-630
Revista Literaria. Publicación Mensual,243,"Alcántara Jurado, Francisco",Creador,El Españoleto,España,La academia española,22,1892-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,07.8,630-638
Revista Literaria. Publicación Mensual,244,"Pizarro, Alejandro",Creador,NA,Colombia,Los caudillos en Hispanoamérica,22,1892-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3,638-641
Revista Literaria. Publicación Mensual,245,Anónimo,Creador,NA,NA,Adivinanzas,22,1892-02-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,641
Revista Literaria. Publicación Mensual,246,"Caro, Miguel Antonio",Traductor,NA,Colombia,La copa,22,1892-02-01,Sí,"Caro, Miguel Antonio",Español,Francés,Poesía,NA,NA,NA,0.5,642
Revista Literaria. Publicación Mensual,247,"Caro, Miguel Antonio",Traductor,NA,Colombia,Al llanto,22,1892-02-01,Sí,"Caro, Miguel Antonio",Español,Catalán,Poesía,NA,NA,NA,0.5,642
Revista Literaria. Publicación Mensual,248,"Prudhomme, Sully",Creador,Sully Prudhomme,Francia,La copa,22,1892-02-01,No,NA,Francés,NA,Poesía,NA,NA,NA,0.5,643
Revista Literaria. Publicación Mensual,249,"Rubió y Ors, Joaquín",Creador,NA,España,Anónimo,22,1892-02-01,No,NA,Catalán,NA,Poesía,NA,NA,NA,0.5,643
Revista Literaria. Publicación Mensual,250,"Fernández Avendaño, Enrique Wenceslao",Creador,NA,Colombia,Tras la orgía,22,1892-02-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,644
Revista Literaria. Publicación Mensual,251,"Laverde Amaya, Isidoro",Director,NA,Colombia,Las beldades de mi tiempo (impresiones y muestras de un libro de literatura argentina),22,1892-02-01,No,NA,Español,NA,Reseña,NA,NA,"Las beldades de mi tiempo, por Santiago Calzadilla",8,644-652
Revista Literaria. Publicación Mensual,252,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Matrimonios indígenas,22,1892-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,10.3,653-663
Revista Literaria. Publicación Mensual,253,Anónimo,Creador,NA,NA,"Antiguallas de la Nueva Granada, sacadas de un viejo manuscrito",22,1892-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.2,663-665
Revista Literaria. Publicación Mensual,254,"Mora, Félix",Creador,NA,Perú,Las limeñas,22,1892-02-01,No,NA,Español,NA,Poesía,Letrilla,NA,NA,01.5,665-666
Revista Literaria. Publicación Mensual,255,"Deslys, Charles",Creador,NA,Francia,Dionisia,23,1892-03-01,Sí,Anónimo,Español,Francés,Prosa Ficción,NA,NA,NA,37.5,667-704
Revista Literaria. Publicación Mensual,256,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Alimentos indígenas,23,1892-03-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,08.5,704-712
Revista Literaria. Publicación Mensual,257,"Carducci, Giosuè",Creador,NA,Italia,La alborada,23,1892-03-01,Sí,"Narváez, Roberto de",Español,Italiano,Poesía,NA,NA,NA,1,713
Revista Literaria. Publicación Mensual,258,"Caro, José Eusebio",Creador,NA,Colombia,Al doctor N. R. Cheyne,23,1892-03-01,No,NA,Español,NA,Poesía,NA,NA,NA,03.3,"714,716,718,720"
Revista Literaria. Publicación Mensual,259,"Caro, José Eusebio",Creador,NA,Colombia,Douleur et vertu,23,1892-03-01,Sí,"Dusson, Octave",Español,Francés,Poesía,NA,NA,NA,03.3,"715,717,719, 721"
Revista Literaria. Publicación Mensual,260,"Calcaño, José Antonio",Creador,NA,Colombia,A Maria Luisa de Díaz Guerra,23,1892-03-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.4,720
Revista Literaria. Publicación Mensual,261,Anónimo,Creador,NA,NA,Cantos del pueblo,23,1892-03-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,720-721
Revista Literaria. Publicación Mensual,262,"Laverde Amaya, Isidoro",Creador,NA,Colombia,D. José Joaquín Ortiz (necrología),23,1892-03-01,No,NA,Español,NA,Prosa No Ficción,Necrología,NA,NA,02.5,722-724
Revista Literaria. Publicación Mensual,263,Anónimo,Ilustrador,NA,NA,D. José Joaquín Ortiz,23,1892-03-01,No,NA,NA,NA,Imagen,NA,NA,NA,1,NA
Revista Literaria. Publicación Mensual,264,"Díaz del Castillo, Ildefonso",Creador,NA,Colombia,José Joaquín Ortiz,23,1892-03-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,724
Revista Literaria. Publicación Mensual,265,"Porras, José Ángel",Creador,NA,Colombia,Carta sobre Venezuea,23,1892-03-01,No,NA,Español,NA,Prosa No Ficción,Carta,"Laverde Amaya, Isidoro",NA,07.5,725-732
Revista Literaria. Publicación Mensual,266,"Laverde Amaya, Isidoro",Director,NA,Colombia,Notas editoriales,23,1892-03-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3,732-735
Revista Literaria. Publicación Mensual,267,"Lambert, Suzanne",Creador,"Levinck, Anne",Francia,La señora Acosta de Samper,23,1892-03-01,Sí,Anónimo,Español,Francés,Prosa No Ficción,NA,NA,NA,02.7,735-738
Revista Literaria. Publicación Mensual,268,Anónimo,Reseñista,SD,NA,La América Literaria,23,1892-03-01,No,NA,Español,NA,Reseña,NA,NA,"América Literaria, por Francisco Lagomaggiore",5,738-743
Revista Literaria. Publicación Mensual,269,Anónimo,Creador,SD,NA,"Datos sobre el movimiento de Instrucción Pública secundaria y profesional en Bogotá, durante el presente año",23,1892-03-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,03.7,746-743
Revista Literaria. Publicación Mensual,270,"Restrepo, Vicente",Creador,NA,Colombia,"La tierra del ""Mambí""",24,1892-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,7,747-753
Revista Literaria. Publicación Mensual,271,"Acosta de Samper, Soledad",Creador,NA,Colombia,Correspondencia de Europa,24,1892-04-01,No,NA,Español,NA,Prosa No Ficción,Correspondencia,"Laverde Amaya, Isidoro",NA,08.5,754-762
Revista Literaria. Publicación Mensual,272,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Caza y pesca,24,1892-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,08.5,762-770
Revista Literaria. Publicación Mensual,273,"Uribe Ángel, Manuel",Creador,NA,Colombia,Cartas sobre Medellín,24,1892-04-01,No,NA,Español,NA,Prosa No Ficción,Carta,"Laverde Amaya, Isidoro",NA,8,771-778
Revista Literaria. Publicación Mensual,274,Anónimo,Creador,NA,NA,Cantares,24,1892-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,1,779
Revista Literaria. Publicación Mensual,275,"Caro, José Eusebio",Creador,NA,NA,"Buenas noches, patria mía!",24,1892-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,01.5,"780,782"
Revista Literaria. Publicación Mensual,276,"Caro, José Eusebio",Creador,NA,NA,Adieu a la patrie,24,1892-04-01,Sí,"Dusson, Octave",Francés,Español,Poesía,NA,NA,NA,01.5,"781,783"
Revista Literaria. Publicación Mensual,277,Anónimo,Creador,NA,NA,Sacrificio y tetación. Cuento indio,24,1892-04-01,No,NA,Español,NA,Prosa Ficción,Cuento,NA,NA,1,782-783
Revista Literaria. Publicación Mensual,278,Anónimo,Creador,NA,NA,El anillo de mi mujer,24,1892-04-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,03.6,784-787
Revista Literaria. Publicación Mensual,279,"Laverde Amaya, Isidoro",Director,NA,Colombia,Notas editoriales,24,1892-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,03.8,787-791
Revista Literaria. Publicación Mensual,280,"Tejera, Felipe",Creador,NA,Venezuela,A María Luisa de Díaz Guerra,24,1892-04-01,No,NA,Español,NA,Poesía,NA,NA,NA,3,791
Revista Literaria. Publicación Mensual,281,Anónimo,Creador,NA,NA,Erratas,24,1892-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3,791
Revista Literaria. Publicación Mensual,282,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,25,1892-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,NA
Revista Literaria. Publicación Mensual,283,"Scribe, Eugène",Creador,NA,Francia,"El Doctor Capirote, o los curanderos de antaño",25,1892-05-01,Sí,"Hartzembusch, Juan Eugenio",Español,Francés,Teatro,Teatro,NA,NA,22.5,1-23
Revista Literaria. Publicación Mensual,284,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Antropofagia,25,1892-05-01,No,NA,Español,NA,Prosa No Ficción,Estudio histórico,NA,NA,10,23-33
Revista Literaria. Publicación Mensual,285,"Holguín, Jorge",Creador,Maximiliano,Colombia,La bestia negra,25,1892-05-01,No,NA,Español,NA,Prosa No Ficción,Estudio económico,NA,NA,37.5,33-69
Revista Literaria. Publicación Mensual,286,"Caro, José Eusebio",Creador,NA,Colombia,En alta mar,25,1892-05-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,01.6,"70,72"
Revista Literaria. Publicación Mensual,287,"Caro, José Eusebio",Creador,NA,Colombia,En Haute mer,25,1892-05-01,Sí,"Dusson, Octave",Español,Francés,Poesía,Poesía,NA,NA,01.4,"71,73"
Revista Literaria. Publicación Mensual,288,"Laverde Amaya, Isidoro",Director,NA,Colombia,Movimiento periodístico de Colombia en 1892,25,1892-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,72-74
Revista Literaria. Publicación Mensual,289,"Le Blond, M.",Creador,NA,NA,Bogotá en 1786. Memoria leída en la Academia de Ciencias de París,25,1892-05-01,Sí,"Carrasquilla, Rafael María",Español,Francés,Prosa No Ficción,Monografía científica,NA,NA,7,74-81
Revista Literaria. Publicación Mensual,290,"Caro, Miguel Antonio",Creador,NA,Colombia,Los Yaravíes,25,1892-05-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,01.3,81-82
Revista Literaria. Publicación Mensual,291,"Rivas Groot, José María",Creador,NA,Colombia,Constelaciones,25,1892-05-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,02.3,83-85
Revista Literaria. Publicación Mensual,292,"Puga de Losada, Amalia",Creador,NA,Perú,A la luna,25,1892-05-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.4,85
Revista Literaria. Publicación Mensual,293,"Caicedo Rojas, José",Creador,NA,Colombia,Especies extinguidas óisean tios de mi tiempo. Lo capuces,25,1892-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,04.6,85-90
Revista Literaria. Publicación Mensual,294,"Laverde Amaya, Isidoro",Director,NA,Colombia,D. Lázaro María Pérez. Necrología,25,1892-05-01,No,NA,Español,NA,Prosa No Ficción,Necrología,NA,NA,3,90-93
Revista Literaria. Publicación Mensual,295,"Laverde Amaya, Isidoro",Director,NA,Colombia,Notas editoriales,25,1892-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.8,93-94
Revista Literaria. Publicación Mensual,296,"Taboada, Luis",Creador,NA,España,Visita de cumplimiento,25,1892-05-01,No,NA,Español,NA,Prosa Ficción,Fotografía social,NA,NA,3,94-96
Revista Literaria. Publicación Mensual,297,Anónimo,Creador,NA,NA,La exposición de 1889,25,1892-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.5,NA
Revista Literaria. Publicación Mensual,298,Anónimo,Creador,NA,NA,Cantares,25,1892-05-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.2,NA
Revista Literaria. Publicación Mensual,299,Anónimo,Creador,NA,NA,Elecciones presidenciales en los  Estados Unidos de Norteamérica desde 1879,26,1892-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,NA
Revista Literaria. Publicación Mensual,300,"Abella Mendoza, Temístocles",Creador,NA,Colombia,Ardino (episodio de la historia de América),26,1892-06-01,No,NA,Español,NA,Prosa No Ficción,Leyenda histórica,NA,NA,08.7,97-105
Revista Literaria. Publicación Mensual,301,"Uribe Ángel, Manuel",Creador,NA,Colombia,Cartas sobre Medellín,26,1892-06-01,No,NA,Español,NA,Prosa No Ficción,Carta,"Laverde Amaya, Isidoro",NA,08.3,105-113
Revista Literaria. Publicación Mensual,302,"Hoffmann, Ernst Theodor Amadeus",Creador,"Hoffmann, E. T. A.",Alemania,El caballero de Ménars,26,1892-06-01,Sí,"Argáez, Enrique de",Español,Alemán,Prosa Ficción,Cuento,NA,NA,14.2,114-128
Revista Literaria. Publicación Mensual,303,"Blanco y Sánchez, Rufino",Reseñista,NA,España,Revista literaria,26,1892-06-01,No,NA,Español,NA,Reseña,Revista,NA,"La piedra angular, por Emilia Pardo Bazán",07.2,128-135
Revista Literaria. Publicación Mensual,304,"Isaacs, Jorge",Creador,NA,Colombia,La patria de Shakespeare,26,1892-06-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.5,135
Revista Literaria. Publicación Mensual,305,"Caro, José Eusebio",Creador,NA,Colombia,Una lágrima de felicidad,26,1892-06-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,03.4,136-342
Revista Literaria. Publicación Mensual,306,"Caro, José Eusebio",Creador,NA,Colombia,Une larme de félicité,26,1892-06-01,Sí,"Dusson, Octave",Francés,Español,Poesía,Poesía,NA,NA,03.4,137-143
Revista Literaria. Publicación Mensual,307,"Rodríguez Zapata, Francisco",Creador,NA,España,A Dios,26,1892-06-01,No,NA,Español,NA,Poesía,Soneto,NA,NA,0.6,142
Revista Literaria. Publicación Mensual,308,Anónimo,Creador,NA,NA,Anónimo,26,1892-06-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,0.3,143
Revista Literaria. Publicación Mensual,309,Anónimo,Creador,NA,NA,Anónimo,26,1892-06-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,0.3,143
Revista Literaria. Publicación Mensual,310,"Soriano y Barroeta-Aldamar, Rodrigo",Creador,NA,España,Crónicas contemporáneas (ediciones disfrazadas),26,1892-06-01,No,NA,Español,NA,Prosa No Ficción,Anécdota,NA,NA,01.7,144-145
Revista Literaria. Publicación Mensual,311,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias bibliográficas,26,1892-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.6,145-148
Revista Literaria. Publicación Mensual,312,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,26,1892-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,03.3,148-151
Revista Literaria. Publicación Mensual,313,Anónimo,Creador,NA,NA,Lista de los presidentes de la República del Ecuador,26,1892-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.8,152
Revista Literaria. Publicación Mensual,314,Anónimo,Creador,NA,NA,Cantar,26,1892-06-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.2,152
Revista Literaria. Publicación Mensual,315,Anónimo,Creador,NA,NA,La derecha y la izquierda en los parlamentos,27,1892-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.5,NA
Revista Literaria. Publicación Mensual,316,Anónimo,Creador,NA,NA,Católicos negros en los Estados Unidos,27,1892-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.5,NA
Revista Literaria. Publicación Mensual,317,"Marroquín, José Manuel",Creador,NA,Colombia,La gran semana,27,1892-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,14.3,153-167
Revista Literaria. Publicación Mensual,318,"Molina Paniagua, Modesto",Creador,NA,Perú,Los primeros dientes,27,1892-07-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,8,167-174
Revista Literaria. Publicación Mensual,319,"Soriano y Barroeta-Aldamar, Rodrigo",Reseñista,NA,España,El Almanaque de Gotha,27,1892-07-01,No,NA,Español,NA,Reseña,NA,NA,Almanaque de Gotha,4,174-178
Revista Literaria. Publicación Mensual,320,"Arciniegas, Ismael Enrique",Creador,NA,Colombia,De regreso,27,1892-07-01,No,NA,Español,NA,Poesía,Soneto,"Casal, Julio del",NA,0.5,178-179
Revista Literaria. Publicación Mensual,321,"Arciniegas, Ismael Enrique",Creador,NA,Colombia,Extática,27,1892-07-01,No,NA,Español,NA,Poesía,Soneto,Rubén Darío,NA,0.5,179
Revista Literaria. Publicación Mensual,322,"Arciniegas, Ismael Enrique",Creador,NA,Colombia,El café,27,1892-07-01,No,NA,Español,NA,Poesía,Soneto,NA,NA,0.5,179-180
Revista Literaria. Publicación Mensual,323,"Estrada Paniagua, Felipe",Creador,NA,Guatemala,Felicidad,27,1892-07-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,180
Revista Literaria. Publicación Mensual,324,"Monasterios Velásquez, Jesús María",Creador,NA,Venezuela,A un arroyo,27,1892-07-01,No,NA,Español,NA,Poesía,NA,NA,NA,2,181-182
Revista Literaria. Publicación Mensual,325,"Siles, José de",Creador,NA,España,El carro y la locomotora,27,1892-07-01,No,NA,Español,NA,Teatro,NA,NA,NA,04.3,183-187
Revista Literaria. Publicación Mensual,326,"Alarcón, Pedro Antonio de",Creador,NA,España,El carbonero alcalde,27,1892-07-01,No,NA,Español,NA,Prosa Ficción,Cuento,NA,NA,12.7,187-199
Revista Literaria. Publicación Mensual,327,"Uribe Ángel, Manuel",Creador,NA,Colombia,Cartas sobre Medellín,27,1892-07-01,No,NA,Español,NA,Prosa No Ficción,Carta,"Laverde Amaya, Isidoro",NA,08.4,200-208
Revista Literaria. Publicación Mensual,328,Anónimo,Creador,NA,NA,Costumbres de algunos viajeros ingleses,27,1892-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.6,208
Revista Literaria. Publicación Mensual,329,Anónimo,Creador,NA,NA,Insignias papales,27,1892-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.6,209
Revista Literaria. Publicación Mensual,330,Anónimo,Creador,NA,NA,Pensamientos,27,1892-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.4,209
Revista Literaria. Publicación Mensual,331,Anónimo,Creador,NA,NA,El color del diamante,28,1892-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,NA
Revista Literaria. Publicación Mensual,332,"Gutiérrez de Alba, José María",Creador,NA,España,Impresiones de viaje por Colombia. Excursión al Valle de San Agustín en el departamento del Tolima,28,1892-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,15,209-223
